,date, t1, t2, win_percentage1,batting_run_rate1, bowling_economy_rate1, batting_average1, bowling_average1, batting_wicket_rate1, bowling_strike_rate1, batting_index1, bowling_index1,win_percentage2,batting_run_rate2, bowling_economy_rate2, batting_average2, bowling_average2, batting_wicket_rate2, bowling_strike_rate2, batting_index2, bowling_index2,win,zero_count
676,2013-11-30, SOUTH AFRICA, PAKISTAN,0.0,0.821917808219178,0.8085106382978723,25.26315789473684,14.25,0.032534246575342464,0.056737588652482275,20.76423936553713,11.521276595744679,0.4,0.8479293957909029,0.7653429602888087,34.69444444444444,10.816326530612244,0.024439918533604887,0.07075812274368233,29.418439315078825,8.278199366389153,1,1
677,2013-12-05, SOUTH AFRICA, INDIA,0.3333333333333333,0.7540045766590389,0.7982456140350878,22.724137931034484,14.477272727272727,0.03318077803203661,0.05513784461152882,17.134104000631265,11.556419457735247,1.0,0.8651315789473685,0.9432624113475178,52.6,26.6,0.01644736842105263,0.03546099290780142,45.5059210526316,25.090780141843968,1,0
678,2013-12-08, SOUTH AFRICA, INDIA,0.5,0.8625954198473282,0.8026315789473685,30.818181818181817,13.34375,0.027989821882951654,0.06015037593984963,26.583622484385838,10.710115131578947,0.5,0.8421052631578947,1.0630323679727427,32.0,34.666666666666664,0.02631578947368421,0.030664395229982964,26.947368421052627,36.85178875638841,1,0
680,2013-12-20, PAKISTAN, SRI LANKA,1.0,1.062706270627063,1.0298013245033113,64.4,15.55,0.0165016501650165,0.06622516556291391,68.43828382838285,16.013410596026493,0.4,0.925137903861308,0.9387755102040816,36.6875,18.4,0.0252167060677699,0.051020408163265314,33.94099684791174,17.273469387755107,0,1
682,2013-12-25, PAKISTAN, SRI LANKA,0.6666666666666666,1.016357688113413,0.9236902050113897,66.57142857142857,14.482142857142858,0.015267175572519085,0.06378132118451026,67.66038323726437,13.377013504718516,0.0,0.7859778597785978,1.065359477124183,21.3,32.6,0.03690036900369004,0.032679738562091505,16.741328413284133,34.730718954248374,1,1
683,2013-12-26, NEW ZEALAND, WEST INDIES,0.25,0.9505061867266592,0.9475341028331584,30.17857142857143,18.8125,0.031496062992125984,0.050367261280167885,28.684918849429536,17.825485309548792,0.25,0.9098286744815148,0.8244462674323215,42.04166666666666,17.946428571428573,0.02164111812443643,0.04593929450369155,38.250713856327025,14.795866049455054,0,1
684,2013-12-27, PAKISTAN, SRI LANKA,0.75,0.9514802631578948,0.9209591474245116,48.20833333333334,17.283333333333335,0.01973684210526316,0.05328596802841918,45.86927768640351,15.917243931320309,0.0,0.8458574181117534,0.9107438016528926,36.583333333333336,18.366666666666667,0.023121387283236997,0.04958677685950413,30.944283879254986,16.72732782369146,0,2
685,2014-01-01, NEW ZEALAND, WEST INDIES,0.2,0.8742358078602621,0.9355692850838482,26.342105263157894,16.5625,0.033187772925764185,0.056487202118270075,23.029211675476898,15.495366284201234,0.4,0.904577191621412,0.7871186440677966,36.4375,15.276315789473687,0.02482544608223429,0.051525423728813566,32.9605314197052,12.024272970562,1,0
687,2014-01-08, NEW ZEALAND, WEST INDIES,1.0,0.9283387622149836,0.6600985221674877,47.5,13.4,0.01954397394136808,0.04926108374384237,44.09609120521173,8.845320197044336,0.0,0.6600985221674877,0.9283387622149836,26.8,23.75,0.024630541871921183,0.03908794788273615,17.69064039408867,22.048045602605864,0,2
688,2014-01-12, AUSTRALIA, ENGLAND,0.4,1.0809883321894302,1.1162943495400788,50.806451612903224,24.985294117647058,0.02127659574468085,0.04467805519053877,54.92118139349525,27.89094264512638,0.3333333333333333,0.9333333333333332,0.8154555940023068,31.11111111111111,13.092592592592592,0.03,0.06228373702422145,29.037037037037038,10.676427869622797,1,0
690,2014-01-19, NEW ZEALAND, INDIA,0.5,1.0485436893203883,0.7636363636363637,64.8,9.8,0.016181229773462782,0.07792207792207792,67.94563106796116,7.483636363636363,0.3333333333333333,0.7924050632911392,1.0191657271702368,25.04,30.13333333333333,0.03164556962025317,0.03382187147688838,19.841822784810127,30.7108605787298,1,0
691,2014-01-19, AUSTRALIA, ENGLAND,1.0,0.9615384615384616,0.980456026058632,37.5,16.72222222222222,0.02564102564102564,0.058631921824104226,36.057692307692314,16.395403546869346,0.2,0.9463447350771296,0.8609986504723347,35.275,15.190476190476188,0.026827632461435283,0.05668016194331984,33.38231052984574,13.078979500032132,1,0
693,2014-01-22, NEW ZEALAND, INDIA,0.6666666666666666,1.0173160173160174,0.8156748911465893,55.29411764705882,11.24,0.0183982683982684,0.07256894049346879,56.251591545709196,9.168185776487665,0.25,0.8171846435100548,1.002514668901928,25.542857142857148,27.181818181818183,0.031992687385740404,0.03688181056160938,20.87323060851397,27.250171454697863,1,0
694,2014-01-23, AUSTRALIA, ENGLAND,0.6666666666666666,0.8103448275862069,0.8966745843230404,37.6,25.16666666666667,0.02155172413793104,0.035629453681710214,30.46896551724138,22.566310372129852,1.0,0.7241379310344828,0.6677316293929713,70.0,34.833333333333336,0.010344827586206895,0.019169329073482427,50.68965517241379,23.25931842385517,1,0
695,2014-01-24, AUSTRALIA, ENGLAND,0.75,0.8236245954692557,0.8789752650176679,37.7037037037037,19.9,0.021844660194174758,0.044169611307420496,31.05369771065564,17.49160777385159,0.5,0.7758620689655172,0.7648953301127214,34.615384615384606,23.75,0.022413793103448282,0.0322061191626409,26.856763925729442,18.166264090177133,0,1
696,2014-01-26, AUSTRALIA, ENGLAND,0.6,0.8595360824742269,0.8787666433076384,38.114285714285714,17.914285714285715,0.022551546391752574,0.04905395935529082,32.76060382916053,15.742476724396838,0.6666666666666666,0.8102857142857143,0.8441835645677694,30.82608695652174,21.972222222222218,0.026285714285714287,0.0384204909284952,24.977937888198763,18.54858887703071,1,0
698,2014-01-28, NEW ZEALAND, INDIA,0.75,1.0236686390532543,0.8878306878306879,50.45833333333334,12.338235294117649,0.02028740490278952,0.07195767195767196,51.652613412228796,10.95426392779334,0.2,0.8674074074074074,1.0103305785123966,26.613636363636363,25.29310344827586,0.03259259259259259,0.03994490358126722,23.084865319865322,25.554395839270445,1,0
700,2014-02-17, BANGLADESH, SRI LANKA,0.75,0.8737949167397021,0.7975746268656716,36.925925925925924,12.214285714285715,0.023663453111305868,0.06529850746268656,32.26568636998085,9.74180437100213,0.3333333333333333,0.8199513381995134,0.8585526315789473,33.7,15.66,0.024330900243309004,0.05482456140350877,27.632360097323602,13.444934210526315,0,1
701,2014-02-20, BANGLADESH, SRI LANKA,0.6,0.8467625899280575,0.7795575896262396,31.81081081081081,11.355555555555556,0.026618705035971225,0.06864988558352403,26.936204549873608,8.852309517755742,0.5,0.7926484448633365,0.8294573643410853,28.03333333333333,13.757142857142858,0.02827521206409048,0.060292850990525414,22.220578071002198,11.410963455149504,0,1
704,2014-02-26, BANGLADESH, INDIA,0.0,0.7817589576547231,0.8541666666666666,30.0,30.75,0.026058631921824102,0.027777777777777776,23.45276872964169,26.265625,0.0,0.7128712871287128,0.9934426229508196,21.6,30.3,0.03300330033003299,0.032786885245901634,15.398019801980196,30.10131147540984,0,3
705,2014-02-28, INDIA, SRI LANKA,0.5,0.8171334431630972,0.946341463414634,35.42857142857143,24.25,0.023064250411861616,0.03902439024390244,28.949870557778308,22.94878048780488,1.0,0.9562289562289562,0.9673202614379084,28.4,24.66666666666667,0.03367003367003367,0.0392156862745098,27.156902356902357,23.860566448801745,0,1
706,2014-02-28, WEST INDIES, ENGLAND,0.5,0.7636363636363637,1.0485436893203883,19.6,32.4,0.03896103896103896,0.032362459546925564,14.967272727272727,33.97281553398058,0.4,0.8045977011494253,0.8200514138817481,30.512820512820515,20.580645161290324,0.026369168356997968,0.03984575835475578,24.55054524020041,16.877187163114687,1,0
709,2014-03-04, BANGLADESH, PAKISTAN,0.0,0.8411669367909238,0.8885135135135135,34.6,32.875,0.024311183144246355,0.027027027027027032,29.104376012965965,29.209881756756754,1.0,0.8190789473684209,0.8032786885245902,27.66666666666667,15.3125,0.02960526315789473,0.052459016393442616,22.66118421052632,12.300204918032787,0,2
710,2014-03-05, WEST INDIES, ENGLAND,0.5,0.7466390899689762,0.8867610324729392,23.29032258064516,23.15217391304348,0.03205791106514995,0.038301415487094086,17.389465256696802,20.530445643123482,1.0,0.5948905109489051,0.5867158671586716,23.285714285714285,7.95,0.025547445255474453,0.07380073800738007,13.85245046923879,4.6643911439114385,0,1
711,2014-03-06, BANGLADESH, SRI LANKA,0.0,0.9115426105717368,0.9510567296996664,46.944444444444436,28.5,0.019417475728155338,0.033370411568409336,42.79186144072875,27.105116796440488,1.0,0.9242424242424242,0.915032679738562,30.5,18.666666666666668,0.030303030303030307,0.04901960784313725,28.189393939393934,17.080610021786494,0,2
712,2014-03-08, PAKISTAN, SRI LANKA,1.0,0.9459901800327332,0.9284552845528456,36.125,25.95454545454545,0.02618657937806874,0.03577235772357724,34.17389525368249,24.097634885439767,1.0,0.8477043673012318,0.8331515812431843,30.28,15.916666666666664,0.02799552071668533,0.052344601962922566,25.6684882418813,13.260996001454014,0,1
713,2014-05-22, ENGLAND, SRI LANKA,1.0,0.7805309734513274,0.7979274611398963,25.94117647058824,14.4375,0.03008849557522124,0.055267702936096716,20.247891723060906,11.520077720207253,1.0,0.8649107901444351,0.8386568386568387,33.93333333333333,17.655172413793107,0.02548853016142736,0.0475020475020475,29.349306145567823,14.806631082493153,1,0
714,2014-05-25, ENGLAND, SRI LANKA,1.0,0.8557213930348259,0.8037135278514589,29.91304347826087,11.653846153846152,0.028606965174129355,0.06896551724137931,25.597231235128714,9.366353805345847,0.8,0.8594674556213018,0.8705479452054794,29.05,18.15714285714286,0.02958579881656805,0.04794520547945205,24.967529585798818,15.806663405088065,0,1
716,2014-05-31, ENGLAND, SRI LANKA,0.8,0.797947908445146,0.7842741935483871,24.65853658536585,10.805555555555555,0.03235990528808208,0.07258064516129033,19.676227693610798,8.474518369175629,0.0,0.9733333333333334,0.4527027027027027,73.0,3.35,0.0,0.13513513513513514,71.05333333333334,1.516554054054054,0,3
718,2014-06-15, BANGLADESH, INDIA,0.0,0.8514610389610391,0.8873121869782972,38.85185185185185,24.15909090909091,0.021915584415584416,0.03672787979966611,33.08083814333815,21.436655789952955,0.25,0.8251231527093597,0.9013157894736842,32.41935483870968,18.896551724137925,0.025451559934318555,0.047697368421052634,26.74996027331957,17.031760435571687,0,2
719,2014-06-17, BANGLADESH, INDIA,0.0,0.8577922077922078,0.8974169741697416,36.694444444444436,24.32,0.023376623376623374,0.03690036900369004,31.47620851370851,21.825180811808117,0.4,0.8421818181818181,0.8976377952755905,34.05882352941177,18.0,0.02472727272727273,0.049868766404199474,28.683721925133693,16.15748031496063,0,2
720,2014-07-06, SRI LANKA, SOUTH AFRICA,0.6666666666666666,0.865979381443299,0.7710526315789473,49.0,10.103448275862071,0.017673048600883652,0.07631578947368421,42.43298969072165,7.790290381125227,0.6,0.8769438810006761,0.778816199376947,33.25641025641025,11.904761904761903,0.026369168356997968,0.06542056074766353,29.164005478407102,9.271621421154133,0,1
722,2014-07-12, SRI LANKA, SOUTH AFRICA,0.6,0.8956723338485317,0.7985553772070626,42.925925925925924,10.153061224489797,0.02086553323029366,0.07865168539325842,38.44756425668327,8.10778163592885,0.0,0.7594936708860759,0.8697068403908795,18.0,13.35,0.04219409282700422,0.06514657980456026,13.670886075949365,11.610586319218239,0,2
726,2014-08-23, ENGLAND, INDIA,0.5,0.7042735042735043,0.7763975155279503,22.88888888888889,26.785714285714285,0.030769230769230767,0.028985507246376805,16.120037986704656,20.796362023070103,0.0,0.8360655737704918,0.6748251748251748,51.0,12.0625,0.016393442622950817,0.05594405594405594,42.639344262295076,8.140078671328673,1,1
727,2014-08-23, AUSTRALIA, PAKISTAN,1.0,0.7138157894736842,0.6973684210526315,24.11111111111111,10.6,0.02960526315789473,0.06578947368421052,17.210891812865498,7.392105263157894,0.6666666666666666,0.9158469945355192,0.9254727474972192,39.904761904761905,26.0,0.022950819672131147,0.035595105672969966,36.54665625813167,24.062291434927698,1,0
729,2014-08-25, WEST INDIES, BANGLADESH,1.0,0.8019480519480521,0.457516339869281,35.285714285714285,3.5,0.022727272727272728,0.13071895424836602,28.29730983302412,1.6013071895424835,0.0,0.7372448979591837,0.7520259319286872,17.0,14.5,0.04336734693877551,0.05186385737439222,12.533163265306122,10.904376012965963,1,1
730,2014-08-26, SRI LANKA, PAKISTAN,0.0,0.985663082437276,1.0183823529411764,39.285714285714285,23.08333333333333,0.025089605734767026,0.04411764705882353,38.72247823860727,23.50765931372549,0.6,0.9239373601789708,0.921921921921922,38.71875,19.806451612903224,0.023862788963460103,0.04654654654654655,35.77369966442953,18.26000193742129,1,1
732,2014-08-27, AUSTRALIA, SOUTH AFRICA,1.0,0.6853055916775033,0.7945619335347432,21.08,15.470588235294118,0.032509752925877766,0.0513595166163142,14.446241872561767,12.292340501155145,0.5,0.8420038535645472,0.9901960784313726,21.85,20.2,0.03853564547206165,0.04901960784313725,18.39778420038536,20.001960784313727,0,1
733,2014-08-27, ENGLAND, INDIA,0.6666666666666666,0.6994413407821229,0.7328244274809159,23.18518518518519,16.941176470588232,0.030167597765363124,0.043256997455470736,16.21667701220774,12.41490794791199,0.0,0.7283950617283951,0.6828859060402684,27.23076923076923,11.970588235294118,0.02674897119341564,0.05704697986577181,19.834757834757834,8.174545992893801,0,2
734,2014-08-30, ENGLAND, INDIA,0.5,0.7673267326732673,0.7246804326450345,28.181818181818183,13.648148148148149,0.027227722772277228,0.05309734513274336,21.624662466246622,9.890545904803526,0.3333333333333333,0.7182705718270572,0.778751369112815,22.391304347826086,15.456521739130435,0.03207810320781032,0.05038335158817087,16.083014977866714,12.036787466069816,0,1
735,2014-08-30, SRI LANKA, PAKISTAN,0.5,0.9948979591836736,0.9497206703910616,36.5625,15.9375,0.027210884353741496,0.0595903165735568,36.375956632653065,15.136173184357544,0.0,0.931372549019608,0.6077170418006431,95.0,11.8125,0.00980392156862745,0.05144694533762058,88.48039215686275,7.178657556270098,1,1
736,2014-09-02, AUSTRALIA, SOUTH AFRICA,0.75,0.7907407407407407,0.8970588235294118,26.6875,21.35,0.02962962962962963,0.04201680672268908,21.10289351851852,19.152205882352945,0.6666666666666666,0.945611866501854,1.0108342361863492,33.26086956521739,21.204545454545453,0.028430160692212613,0.047670639219935,31.45187295103993,21.434280508224173,1,0
737,2014-09-02, ENGLAND, INDIA,0.4,0.7636963696369637,0.7533177205308352,26.90697674418605,15.56451612903226,0.02838283828382838,0.04839968774395004,20.548760457441094,11.725025811487999,0.5,0.7573904179408767,0.7713815789473685,27.51851851851852,14.212121212121213,0.027522935779816515,0.054276315789473686,20.842262241854492,10.962968500797448,0,1
739,2014-09-06, AUSTRALIA, SOUTH AFRICA,0.8,0.8202166064981949,0.8788870703764321,29.128205128205128,17.9,0.02815884476534296,0.049099836333878884,23.89143756363973,15.732078559738133,0.5,0.9128822984244672,0.9894136807817591,29.84848484848485,20.948275862068964,0.030583873957367926,0.04723127035830619,27.24815345297273,20.726510726721326,0,1
742,2014-10-10, AUSTRALIA, PAKISTAN,1.0,0.8333333333333334,0.7168141592920354,31.875,8.1,0.026143790849673203,0.08849557522123894,26.5625,5.806194690265486,0.0,0.8366972477064221,0.6682986536107711,30.4,10.5,0.027522935779816515,0.06364749082007344,25.43559633027523,7.017135862913097,1,1
743,2014-10-11, INDIA, WEST INDIES,0.0,1.0388349514563109,0.7635658914728682,53.5,9.85,0.019417475728155338,0.07751937984496124,55.57766990291262,7.521124031007752,1.0,0.8967889908256881,0.8253557567917206,32.583333333333336,13.291666666666664,0.027522935779816515,0.06209573091849936,29.220374617737,10.970353600689952,1,1
744,2014-10-12, AUSTRALIA, PAKISTAN,1.0,0.7692307692307693,0.7672064777327935,26.11111111111111,12.633333333333333,0.029459901800327325,0.06072874493927125,20.085470085470085,9.692375168690956,0.0,0.8277982779827798,0.67825311942959,33.65,10.569444444444443,0.024600246002460024,0.06417112299465241,27.855412054120542,7.168758665082193,1,1
745,2014-10-17, INDIA, WEST INDIES,0.5,0.946515397082658,0.7657992565055762,44.92307692307693,10.3,0.021069692058346842,0.07434944237918216,42.52038399202094,7.8877323420074354,0.75,0.8654513888888888,0.8334875115633672,29.323529411764714,14.532258064516132,0.029513888888888888,0.05735430157261795,25.37808925653595,12.112455611590226,1,0
746,2014-10-19, SRI LANKA, SOUTH AFRICA,0.6666666666666666,0.8718274111675127,0.941717791411043,26.423076923076927,16.157894736842106,0.03299492385786802,0.05828220858895705,23.0363627489262,15.216176945431066,0.6,0.9088168801808589,0.9335071707953064,32.594594594594604,18.84210526315789,0.027882441597588545,0.04954367666232073,29.622517770219353,17.589240376037882,1,0
748,2014-10-21, SRI LANKA, SOUTH AFRICA,0.75,0.8658280922431866,0.933415536374846,25.03030303030303,15.14,0.034591194968553465,0.06165228113440197,21.671939520996126,14.131911220715168,1.0,0.8027210884353742,0.8303249097472925,59.0,11.5,0.013605442176870748,0.07220216606498195,47.360544217687085,9.548736462093864,0,1
749,2014-10-24, NEW ZEALAND, SOUTH AFRICA,0.0,0.8303249097472925,0.8027210884353742,23.0,29.5,0.036101083032490974,0.027210884353741496,19.097472924187727,23.680272108843543,1.0,0.7406679764243614,0.6648550724637681,41.888888888888886,9.175,0.01768172888015717,0.07246376811594203,31.025758567998253,6.100045289855072,0,2
750,2014-11-02, INDIA, SRI LANKA,0.6666666666666666,0.9934782608695653,0.8169856459330144,48.10526315789475,11.383333333333333,0.02065217391304348,0.07177033492822966,47.79153318077804,9.300019936204146,0.6,0.7835638730675346,0.8752436647173489,22.3953488372093,14.966666666666667,0.03498779495524817,0.05847953216374269,17.54818627358223,13.099480181936322,1,0
752,2014-11-09, INDIA, SRI LANKA,0.8,1.0104234527687297,0.8527017024426351,48.46875,13.090909090909092,0.020846905537459284,0.06513693560325684,48.97396172638436,11.162640468339953,0.0,1.0223048327137547,0.8896103896103896,68.75,17.125,0.01486988847583643,0.05194805194805195,70.28345724907065,15.234577922077925,1,1
753,2014-11-11, AUSTRALIA, WEST INDIES,1.0,0.7677984665936474,0.7574626865671642,25.962962962962962,12.18,0.02957283680175246,0.06218905472636816,19.934323151190625,9.22589552238806,0.6,0.8744827586206897,0.8894508670520231,28.818181818181817,16.635135135135137,0.030344827586206893,0.05346820809248555,25.201003134796238,14.796135369473523,1,0
756,2014-11-14, AUSTRALIA, SOUTH AFRICA,1.0,0.7798045602605863,0.7462792345854005,26.6,13.1625,0.02931596091205212,0.056697377746279226,20.742801302931603,9.822900425230333,1.0,0.7374371859296482,0.7564102564102564,30.894736842105264,11.189655172413792,0.02386934673366834,0.0675990675990676,22.78292779687913,8.46396993810787,1,0
758,2014-11-16, INDIA, SRI LANKA,1.0,1.303225806451613,0.9471698113207548,80.8,12.55,0.016129032258064516,0.07547169811320754,105.30064516129032,11.886981132075471,0.0,0.9589552238805972,0.9989142236699241,42.833333333333336,20.0,0.022388059701492536,0.0499457111834962,41.075248756218905,19.97828447339848,1,1
759,2014-11-16, AUSTRALIA, SOUTH AFRICA,1.0,0.7189542483660131,0.8314606741573034,27.5,55.5,0.026143790849673203,0.0149812734082397,19.77124183006536,46.14606741573034,0.75,0.7815356489945156,0.8097269624573379,29.48275862068965,12.824324324324325,0.026508226691042046,0.06313993174061433,23.041826892769336,10.384201180702886,0,1
760,2014-11-18, AUSTRALIA, WEST INDIES,0.5,0.6678571428571428,0.8536036036036037,20.777777777777782,21.055555555555557,0.03214285714285714,0.040540540540540536,13.876587301587303,17.973098098098102,0.0,0.7417102966841187,0.7714748784440842,42.5,13.222222222222221,0.017452006980802792,0.05834683954619125,31.52268760907505,10.200612281649557,1,1
761,2014-11-19, AUSTRALIA, SOUTH AFRICA,0.6666666666666666,0.7375,0.8504201680672269,28.217391304347824,14.055555555555555,0.026136363636363638,0.060504201680672276,20.81032608695652,11.9531279178338,0.8,0.7962234461054288,0.7734922861150071,28.11111111111111,11.73404255319149,0.028324154209284032,0.06591865357643759,22.382725762741497,9.076191399838859,1,0
763,2014-11-23, AUSTRALIA, SOUTH AFRICA,0.8,0.83,0.8833619210977701,34.583333333333336,15.147058823529413,0.024,0.058319039451114926,28.704166666666666,13.380334981333869,0.0,0.8903654485049833,0.8640776699029126,38.285714285714285,16.6875,0.02325581395348837,0.051779935275080916,34.088277171333644,14.419296116504851,1,1
764,2014-11-26, SRI LANKA, ENGLAND,0.0,0.9601087941976428,0.9852941176470588,42.36,19.451612903225808,0.022665457842248413,0.05065359477124183,40.67020852221215,19.165559772296017,1.0,0.9639344262295082,0.8518518518518519,42.0,12.65,0.022950819672131147,0.06734006734006734,40.48524590163935,10.775925925925927,1,1
765,2014-11-29, SRI LANKA, ENGLAND,0.2,0.9696969696969696,0.9894319682959049,44.387096774193544,18.26829268292683,0.021846370683579985,0.05416116248348745,43.042033235581634,18.07523278667397,0.5,0.984873949579832,0.929853181076672,34.47058823529412,17.8125,0.028571428571428567,0.052202283849918436,33.949184379634204,16.563009787928223,1,0
767,2014-12-07, SRI LANKA, ENGLAND,0.0,1.1050228310502284,1.1346153846153846,30.25,23.6,0.0365296803652968,0.04807692307692308,33.42694063926941,26.77692307692308,0.5,0.9950641658440276,0.9105022831050228,42.0,14.661764705882351,0.023692003948667325,0.062100456621004566,41.79269496544917,13.349570239054525,1,1
768,2014-12-08, NEW ZEALAND, PAKISTAN,0.0,0.8782161234991424,0.7676419965576592,26.947368421052627,15.928571428571427,0.03259005145797598,0.04819277108433735,23.66561343324005,12.227440373739855,0.0,0.8040961709706145,0.6966292134831461,30.1,11.022222222222224,0.02671415850400712,0.06320224719101124,24.203294746215494,7.678401997503121,0,3
769,2014-12-10, SRI LANKA, ENGLAND,0.5,0.9657142857142856,0.9710424710424709,28.16666666666667,27.944444444444446,0.03428571428571429,0.03474903474903475,27.200952380952387,27.135242385242385,0.4,0.9637188208616779,0.900785153461813,45.53571428571429,14.340909090909092,0.021164021164021163,0.06281227694503927,43.883624878522845,12.918077996236455,0,1
772,2014-12-14, NEW ZEALAND, PAKISTAN,0.25,0.8466051969823973,0.8114334470989761,28.055555555555557,17.61111111111111,0.030176026823134958,0.04607508532423208,23.7519791375617,14.290244596131966,0.0,0.8916083916083916,0.8372093023255814,42.5,12.6,0.02097902097902098,0.0664451827242525,37.89335664335664,10.548837209302324,0,2
773,2014-12-16, SRI LANKA, ENGLAND,0.5,0.9097283085013146,0.8864915572232646,29.65714285714286,19.6875,0.030674846625766868,0.0450281425891182,26.979942406410412,17.452802532833022,0.0,0.8079999999999999,0.9449838187702264,20.2,20.857142857142858,0.04,0.0453074433656958,16.3216,19.70966250577901,1,1
774,2014-12-17, NEW ZEALAND, PAKISTAN,0.2,0.9123505976095616,0.830135039090263,31.953488372093023,15.783783783783786,0.028552456839309424,0.052594171997157074,29.15278421198925,13.102671968343609,0.5,0.90595009596929,1.003257328990228,29.5,18.11764705882353,0.030710172744721688,0.05537459283387622,26.725527831094052,18.176662195822953,1,0
776,2015-01-11, NEW ZEALAND, SRI LANKA,1.0,0.9016393442622952,0.7900763358778626,68.75,10.35,0.013114754098360656,0.07633587786259542,61.98770491803279,8.17729007633588,0.6,0.9266943291839558,0.8630952380952381,32.68292682926829,17.058823529411768,0.028354080221300138,0.050595238095238096,30.28708295381709,14.723389355742295,1,0
778,2015-01-13, PAKISTAN, SRI LANKA,0.4,0.7915774446823698,0.8726790450928382,25.790697674418613,18.277777777777782,0.03069236259814418,0.047745358090185666,20.415334561691814,15.95063365753021,0.0,0.45,0.4423076923076923,12.6,7.666666666666668,0.03571428571428571,0.0576923076923077,5.67,3.391025641025641,1,1
779,2015-01-15, NEW ZEALAND, SRI LANKA,1.0,0.8055555555555556,0.8160919540229885,37.92307692307692,12.529411764705882,0.02124183006535948,0.06513409961685822,30.549145299145298,10.225152129817443,0.0,0.6474694589877836,0.6148867313915858,28.538461538461537,13.571428571428573,0.022687609075043632,0.0453074433656958,18.477782252651366,8.344891354600094,0,2
781,2015-01-16, SOUTH AFRICA, WEST INDIES,0.0,0.9172297297297296,0.8836833602584814,36.2,19.535714285714285,0.02533783783783784,0.04523424878836834,33.20371621621622,17.263385645049613,0.0,0.7624309392265194,0.8014941302027748,29.052631578947373,16.32608695652174,0.026243093922651933,0.04909284951974386,22.150625181738878,13.085262864832258,1,2
782,2015-01-18, SOUTH AFRICA, WEST INDIES,0.3333333333333333,0.9225589225589226,0.8965952080706179,35.73913043478261,14.8125,0.025813692480359147,0.0605296343001261,32.97145366710584,13.280816519546027,0.0,0.7973273942093542,0.8333333333333334,24.689655172413797,16.612903225806452,0.03229398663697105,0.05016181229773463,19.685738422548198,13.844086021505378,1,1
783,2015-01-18, AUSTRALIA, INDIA,1.0,0.785234899328859,0.9791666666666666,23.4,16.785714285714285,0.03355704697986577,0.05833333333333333,18.374496644295302,16.4360119047619,1.0,1.1256117455138663,0.9556737588652482,53.07692307692307,15.852941176470587,0.021207177814029362,0.060283687943262415,59.74400803112061,15.150239883187318,1,0
784,2015-01-20, NEW ZEALAND, SRI LANKA,0.6666666666666666,0.8089519650655022,0.8360049321824907,32.21739130434783,16.142857142857142,0.025109170305676852,0.051787916152897656,26.062322004936398,13.495508190945921,0.3333333333333333,0.722737819025522,0.6811279826464208,36.647058823529406,13.083333333333336,0.019721577726218097,0.052060737527114966,26.48621536781766,8.911424439624009,1,0
785,2015-01-20, ENGLAND, INDIA,0.0,0.8489583333333334,0.9078947368421052,24.14814814814815,18.0,0.03515625,0.05043859649122807,20.500771604938272,16.342105263157894,0.6666666666666666,1.0446623093681917,0.917995444191344,50.47368421052632,16.12,0.020697167755991286,0.05694760820045557,52.72795550968925,14.798086560364466,1,1
786,2015-01-21, SOUTH AFRICA, WEST INDIES,0.5,1.0543478260869563,0.906787330316742,50.44,16.161290322580644,0.020903010033444816,0.05610859728506788,53.18130434782609,14.654853306086702,0.0,0.8322314049586776,0.9532770927968852,27.972222222222218,22.25757575757576,0.029752066115702483,0.042829331602855285,23.279361799816343,21.217637110888244,1,1
787,2015-01-23, AUSTRALIA, ENGLAND,1.0,0.8186274509803921,0.9247706422018348,27.83333333333333,19.384615384615387,0.029411764705882356,0.04770642201834863,22.78513071895425,17.926323218066337,0.25,0.7978196233894945,0.9102682701202591,21.756756756756765,20.5,0.03666997026759168,0.04440333024976873,17.357967481852516,18.66049953746531,1,0
788,2015-01-23, NEW ZEALAND, SRI LANKA,0.75,0.8315617334423548,0.8654019873532068,30.818181818181817,17.740740740740737,0.026982829108748982,0.04878048780487805,25.627220694268928,15.35287229415504,0.25,0.7797927461139896,0.7355573637103336,39.26086956521739,13.294117647058822,0.01986183074265976,0.05532953620829943,30.61534129308403,9.778586129325612,1,0
790,2015-01-25, NEW ZEALAND, SRI LANKA,0.8,0.9005886200130805,0.88,36.23684210526316,16.35135135135135,0.024852844996729892,0.05381818181818182,32.63448762521084,14.389189189189189,0.2,0.8099579242636746,0.8234527687296417,35.0,16.205128205128204,0.02314165497896213,0.050814332247557006,28.34852734922861,13.344157688131627,1,0
793,2015-01-30, ENGLAND, INDIA,0.2,0.8459191456903128,0.9285714285714286,25.20454545454545,20.109375,0.033562166285278416,0.046176046176046176,21.321007558421744,18.672991071428573,0.5,1.0257589696412144,0.8570151921358355,55.75,13.7,0.018399264029438818,0.06255585344057192,57.1860625574977,11.741108132260944,1,0
796,2015-02-03, NEW ZEALAND, PAKISTAN,0.5,0.8409475465313029,0.8910133843212237,31.0625,17.923076923076927,0.02707275803722504,0.0497131931166348,26.121933164128595,15.969701426680395,0.0,0.8693877551020408,0.7420494699646644,71.0,10.5,0.012244897959183671,0.0706713780918728,61.7265306122449,7.7915194346289764,1,1
